txn_id,txn_ts,student_id,item_id,item_name,category,qty,unit_price,discount_pct,payment_method
T0001165,2025-07-06 17:27:48,S1104,I01,Veg Puff,Snacks,3,24.76,0,Card
T0001165,2025-07-06 17:27:48,S1115,I02,Samosa,Snacks,1,15.34,5,UPI
T0001166,2025-07-06 08:09:29,S1389,I05,Cutting Chai,Beverages,3,11.01,10,Cash
T0001167,2025-07-06 12:36:45,S1094,I04,Cold Coffee,Beverages,3,60.08,0,UPI
T0001168,2025-07-06 13:40:00,S1231,I05,Cutting Chai,Beverages,3,10.19,10,Card
T0001168,2025-07-06 13:40:00,S1040,I01,Veg Puff,Snacks,6,24.71,10,UPI
T0001169,2025-07-06 08:19:27,S1292,I06,Poha,Breakfast,2,29.48,15,UPI
T0001170,2025-07-06 09:08:11,S1374,I03,Masala Sandwich,Sandwiches,2,48.27,0,Cash
T0001170,2025-07-06 09:08:11,S1352,I05,Cutting Chai,Beverages,2,10.79,0,Card
T0001171,2025-07-06 18:27:11,S1134,I06,Poha,Breakfast,1,29.95,0,Cash
T0001172,2025-07-06 09:28:48,S1016,I04,Cold Coffee,Beverages,1,58.97,0,Cash
T0001173,2025-07-06 17:04:14,S1035,I02,Samosa,Snacks,2,15.43,0,Cash
T0001174,2025-07-06 14:48:54,S1149,I03,Masala Sandwich,Sandwiches,4,48.06,0,Cash
T0001175,2025-07-06 14:35:29,S1075,I02,Samosa,Snacks,2,15.34,0,UPI
T0001176,2025-07-06 08:55:17,S1151,I03,Masala Sandwich,Sandwiches,1,48.07,0,Cash
T0001176,2025-07-06 08:55:17,S1238,I05,Cutting Chai,Beverages,3,9.5,10,Cash
T0001177,2025-07-06 17:14:01,S1087,I03,Masala Sandwich,Sandwiches,1,48.94,0,Cash
T0001178,2025-07-06 13:20:45,S1137,I03,Masala Sandwich,Sandwiches,2,48.31,15,Cash
T0001178,2025-07-06 13:20:45,S1045,I02,Samosa,Snacks,1,13.84,10,Card
T0001179,2025-07-06 09:40:01,S1147,I05,Cutting Chai,Beverages,4,10.72,0,Card
T0001180,2025-07-06 09:57:29,S1054,I04,Cold Coffee,Beverages,4,59.43,0,Card
T0001181,2025-07-06 09:24:06,S1055,I04,Cold Coffee,Beverages,1,60.52,0,Cash
T0001182,2025-07-06 13:15:40,S1194,I03,Masala Sandwich,Sandwiches,2,47.81,0,Card
T0001182,2025-07-06 13:15:40,S1381,I01,Veg Puff,Snacks,1,24.61,0,Cash
T0001183,2025-07-06 12:50:37,S1327,I01,Veg Puff,Snacks,1,24.25,0,UPI
T0001184,2025-07-06 14:07:28,S1302,I05,Cutting Chai,Beverages,1,9.97,0,Card
T0001185,2025-07-06 08:33:42,S1305,I03,Masala Sandwich,Sandwiches,2,48.33,0,Cash
T0001185,2025-07-06 08:33:42,S1077,I04,Cold Coffee,Beverages,2,59.27,0,UPI
T0001186,2025-07-06 17:10:00,S1345,I05,Cutting Chai,Beverages,1,9.83,0,UPI
T0001186,2025-07-06 17:10:00,S1193,I04,Cold Coffee,Beverages,2,59.13,0,Cash
T0001187,2025-07-06 14:06:10,S1396,I01,Veg Puff,Snacks,1,25.08,0,Card
T0001188,2025-07-06 12:19:47,S1326,I02,Samosa,Snacks,3,14.95,0,Cash
T0001189,2025-07-06 17:26:34,S1209,I02,Samosa,Snacks,1,15.85,15,Card
T0001190,2025-07-06 17:01:53,S1355,I05,Cutting Chai,Beverages,1,9.49,0,UPI
T0001191,2025-07-06 19:26:25,S1002,I01,Veg Puff,Snacks,1,24.82,0,Card
T0001192,2025-07-06 13:51:21,S1219,I01,Veg Puff,Snacks,1,25.02,0,Cash
T0001192,2025-07-06 13:51:21,S1134,I03,Masala Sandwich,Sandwiches,4,48.08,0,UPI
T0001193,2025-07-06 09:58:56,S1314,I02,Samosa,Snacks,1,15.59,0,UPI
T0001194,2025-07-06 12:25:55,S1134,I03,Masala Sandwich,Sandwiches,1,48.62,0,UPI
T0001194,2025-07-06 12:25:55,S1260,I06,Poha,Breakfast,1,29.65,0,UPI
T0001195,2025-07-06 14:04:42,S1037,I02,Samosa,Snacks,1,15.71,0,Cash
T0001196,2025-07-06 09:29:16,S1355,I04,Cold Coffee,Beverages,1,59.49,25,Card
T0001197,2025-07-06 12:16:53,S1316,I06,Poha,Breakfast,1,29.41,0,Card
T0001198,2025-07-06 08:58:31,S1265,I06,Poha,Breakfast,1,29.99,10,Cash
T0001199,2025-07-06 13:55:47,S1111,I05,Cutting Chai,Beverages,1,10.3,0,Card
T0001200,2025-07-06 13:08:03,S1115,I03,Masala Sandwich,Sandwiches,1,47.88,0,Cash
T0001200,2025-07-06 13:08:03,S1272,I05,Cutting Chai,Beverages,3,10.61,0,Card
T0001201,2025-07-06 09:50:25,S1137,I05,Cutting Chai,Beverages,4,10.82,0,Card
T0001201,2025-07-06 09:50:25,S1378,I02,Samosa,Snacks,2,15.37,15,Card
T0001202,2025-07-06 13:48:13,S1037,I04,Cold Coffee,Beverages,2,58.77,0,UPI
T0001202,2025-07-06 13:48:13,S1233,I02,Samosa,Snacks,2,15.1,0,Card
T0001203,2025-07-06 08:21:56,S1374,I02,Samosa,Snacks,3,15.75,0,Card
T0001204,2025-07-06 14:01:54,S1191,I02,Samosa,Snacks,1,14.46,10,Cash
T0001205,2025-07-06 14:46:15,S1281,I02,Samosa,Snacks,1,14.69,0,Cash
T0001206,2025-07-06 12:31:06,S1291,I06,Poha,Breakfast,2,29.9,0,UPI
T0001207,2025-07-06 12:20:11,S1196,I05,Cutting Chai,Beverages,4,11.07,5,UPI
T0001208,2025-07-06 09:02:03,S1177,I05,Cutting Chai,Beverages,1,9.73,0,UPI
T0001208,2025-07-06 09:02:03,S1343,I01,Veg Puff,Snacks,1,25.02,0,Card
T0001209,2025-07-06 17:43:19,S1245,I01,Veg Puff,Snacks,1,24.91,0,UPI
T0001209,2025-07-06 17:43:19,S1271,I02,Samosa,Snacks,2,14.96,0,UPI
T0001210,2025-07-06 12:05:33,S1014,I04,Cold Coffee,Beverages,1,59.86,0,Card
T0001210,2025-07-06 12:05:33,S1294,I03,Masala Sandwich,Sandwiches,1,47.18,0,UPI
T0001211,2025-07-06 12:44:30,S1083,I04,Cold Coffee,Beverages,1,60.61,0,Cash
T0001211,2025-07-06 12:44:30,S1188,I06,Poha,Breakfast,1,30.26,0,Card
T0001212,2025-07-06 09:21:28,S1296,I02,Samosa,Snacks,3,15.54,0,Cash
T0001212,2025-07-06 09:21:28,S1396,I05,Cutting Chai,Beverages,1,10.13,5,Cash
T0001213,2025-07-06 14:51:50,S1035,I01,Veg Puff,Snacks,1,25.76,5,UPI
T0001214,2025-07-06 14:35:08,S1328,I04,Cold Coffee,Beverages,4,60.86,0,UPI
T0001214,2025-07-06 14:35:08,S1072,I06,Poha,Breakfast,1,29.77,0,Cash
T0001215,2025-07-06 14:29:29,S1006,I02,Samosa,Snacks,1,15.69,10,Cash
T0001215,2025-07-06 14:29:29,S1006,I04,Cold Coffee,Beverages,3,59.83,0,Cash
T0001216,2025-07-06 14:29:06,S1115,I05,Cutting Chai,Beverages,1,10.52,15,Card
T0001217,2025-07-06 14:26:24,S1012,I01,Veg Puff,Snacks,1,25.68,0,UPI
T0001217,2025-07-06 14:26:24,S1051,I04,Cold Coffee,Beverages,3,60.34,0,Card
T0001218,2025-07-06 18:29:18,S1242,I01,Veg Puff,Snacks,1,25.21,15,UPI
T0001219,2025-07-06 17:51:26,S1282,I03,Masala Sandwich,Sandwiches,1,48.03,0,Card
T0001220,2025-07-06 13:38:40,S1086,I04,Cold Coffee,Beverages,1,59.92,0,Cash
T0001221,2025-07-06 14:30:46,S1353,I06,Poha,Breakfast,2,30.03,15,Card
T0001222,2025-07-06 19:53:59,S1074,I06,Poha,Breakfast,1,29.48,0,Card
T0001223,2025-07-06 09:51:56,S1117,I02,Samosa,Snacks,1,14.94,0,UPI
T0001223,2025-07-06 09:51:56,S1164,I06,Poha,Breakfast,2,30.39,0,Card
T0001224,2025-07-06 09:00:15,S1304,I01,Veg Puff,Snacks,1,23.82,0,UPI
T0001224,2025-07-06 09:00:15,S1230,I02,Samosa,Snacks,5,14.63,0,UPI
T0001225,2025-07-06 14:11:51,S1019,I03,Masala Sandwich,Sandwiches,1,47.73,0,Card
T0001226,2025-07-06 14:08:21,S1158,I01,Veg Puff,Snacks,2,24.57,0,UPI
T0001227,2025-07-06 08:04:59,S1111,I05,Cutting Chai,Beverages,2,8.74,0,Cash
T0001227,2025-07-06 08:04:59,S1274,I01,Veg Puff,Snacks,1,25.49,10,Cash
T0001228,2025-07-06 18:58:22,S1161,I04,Cold Coffee,Beverages,2,59.7,0,Card
T0001229,2025-07-06 13:35:48,S1129,I04,Cold Coffee,Beverages,2,60.22,0,Cash
T0001230,2025-07-06 08:14:17,S1352,I06,Poha,Breakfast,2,30.8,0,Cash
T0001231,2025-07-06 13:24:05,S1098,I01,Veg Puff,Snacks,1,23.65,15,Card
T0001232,2025-07-06 12:43:53,S1298,I05,Cutting Chai,Beverages,2,10.19,0,Card
T0001233,2025-07-06 19:00:41,S1194,I06,Poha,Breakfast,3,30.89,0,Cash
T0001234,2025-07-06 14:40:10,S1098,I02,Samosa,Snacks,1,15.64,0,Card
T0001235,2025-07-06 09:55:11,S1156,I06,Poha,Breakfast,1,29.5,0,UPI
T0001236,2025-07-06 08:54:58,S1281,I05,Cutting Chai,Beverages,5,10.14,0,Card
T0001237,2025-07-06 18:12:17,S1399,I06,Poha,Breakfast,4,29.9,0,Cash
T0001237,2025-07-06 18:12:17,S1142,I02,Samosa,Snacks,3,14.72,0,UPI
T0001238,2025-07-06 17:58:53,S1095,I01,Veg Puff,Snacks,2,24.44,0,Card
T0001239,2025-07-06 13:42:06,S1356,I06,Poha,Breakfast,1,29.67,0,Card
T0001240,2025-07-06 14:58:55,S1248,I04,Cold Coffee,Beverages,3,61.16,0,Cash
T0001240,2025-07-06 14:58:55,S1117,I05,Cutting Chai,Beverages,3,10.31,0,UPI
T0001241,2025-07-06 12:12:17,S1230,I04,Cold Coffee,Beverages,4,60.61,0,Cash
T0001242,2025-07-06 12:19:07,S1178,I03,Masala Sandwich,Sandwiches,2,48.59,0,Cash
T0001243,2025-07-06 08:14:35,S1194,I05,Cutting Chai,Beverages,1,10.16,0,UPI
T0001243,2025-07-06 08:14:35,S1068,I01,Veg Puff,Snacks,3,24.56,0,UPI
T0001244,2025-07-06 13:17:10,S1207,I02,Samosa,Snacks,1,15.31,0,UPI
T0001245,2025-07-06 18:35:51,S1299,I02,Samosa,Snacks,1,15.51,0,Card
T0001246,2025-07-06 12:30:39,S1220,I04,Cold Coffee,Beverages,1,59.26,15,Card
T0001247,2025-07-06 08:28:31,S1128,I04,Cold Coffee,Beverages,2,59.89,0,Cash
T0001247,2025-07-06 08:28:31,S1256,I03,Masala Sandwich,Sandwiches,1,48.24,10,UPI
T0001248,2025-07-06 08:04:54,S1309,I01,Veg Puff,Snacks,1,25.88,0,UPI
T0001248,2025-07-06 08:04:54,S1363,I05,Cutting Chai,Beverages,2,9.93,0,UPI
T0001249,2025-07-06 09:10:46,S1325,I03,Masala Sandwich,Sandwiches,1,47.13,0,Card
T0001250,2025-07-06 13:29:23,S1026,I03,Masala Sandwich,Sandwiches,1,47.86,0,Cash
T0001250,2025-07-06 13:29:23,S1083,I04,Cold Coffee,Beverages,1,60.15,0,Card
T0001251,2025-07-06 14:26:21,S1142,I05,Cutting Chai,Beverages,2,10.08,0,UPI
T0001252,2025-07-06 13:13:42,S1098,I03,Masala Sandwich,Sandwiches,1,47.53,15,UPI
T0001253,2025-07-06 08:52:40,S1221,I04,Cold Coffee,Beverages,1,59.52,0,Card
T0001253,2025-07-06 08:52:40,S1248,I06,Poha,Breakfast,2,30.04,0,Card
T0001254,2025-07-06 14:52:42,S1253,I05,Cutting Chai,Beverages,4,10.22,0,Card
T0001255,2025-07-06 13:09:38,S1035,I02,Samosa,Snacks,4,14.47,0,Card
T0001255,2025-07-06 13:09:38,S1106,I01,Veg Puff,Snacks,1,25.01,5,UPI
T0001256,2025-07-06 19:57:34,S1080,I05,Cutting Chai,Beverages,1,9.66,0,Card
T0001257,2025-07-06 12:45:50,S1262,I01,Veg Puff,Snacks,1,25.46,0,UPI
T0001258,2025-07-06 13:05:03,S1371,I01,Veg Puff,Snacks,2,24.35,5,Card
T0001259,2025-07-06 19:55:39,S1256,I01,Veg Puff,Snacks,1,25.54,0,UPI
T0001259,2025-07-06 19:55:39,S1284,I03,Masala Sandwich,Sandwiches,3,48.55,0,UPI
T0001260,2025-07-06 08:53:27,S1353,I02,Samosa,Snacks,2,14.0,0,UPI
T0001260,2025-07-06 08:53:27,S1376,I04,Cold Coffee,Beverages,1,60.66,0,Card
T0001261,2025-07-06 12:05:17,S1285,I02,Samosa,Snacks,1,14.55,0,Cash
T0001262,2025-07-06 13:51:39,S1164,I05,Cutting Chai,Beverages,4,10.39,0,Cash
T0001262,2025-07-06 13:51:39,S1227,I01,Veg Puff,Snacks,1,24.94,0,Card
T0001263,2025-07-06 09:20:42,S1083,I04,Cold Coffee,Beverages,1,59.88,25,Card
T0001263,2025-07-06 09:20:42,S1017,I01,Veg Puff,Snacks,1,25.33,5,Cash
T0001264,2025-07-06 09:15:26,S1129,I04,Cold Coffee,Beverages,4,60.51,0,Cash
T0001265,2025-07-06 08:39:30,S1105,I05,Cutting Chai,Beverages,1,9.19,0,UPI
T0001266,2025-07-06 08:07:02,S1117,I04,Cold Coffee,Beverages,2,59.65,0,UPI
T0001267,2025-07-06 08:32:22,S1269,I05,Cutting Chai,Beverages,1,10.08,0,Cash
T0001268,2025-07-06 13:34:28,S1088,I02,Samosa,Snacks,2,15.15,5,Cash
T0001269,2025-07-06 13:25:25,S1231,I04,Cold Coffee,Beverages,1,59.85,5,Card
T0001269,2025-07-06 13:25:25,S1339,I06,Poha,Breakfast,2,29.74,0,Card
T0001270,2025-07-06 13:23:55,S1259,I01,Veg Puff,Snacks,5,25.81,0,Card
T0001270,2025-07-06 13:23:55,S1111,I04,Cold Coffee,Beverages,3,59.76,0,UPI
T0001271,2025-07-06 12:09:36,S1342,I06,Poha,Breakfast,2,30.19,0,Cash
T0001272,2025-07-06 08:57:08,S1091,I01,Veg Puff,Snacks,1,25.5,0,Cash
T0001272,2025-07-06 08:57:08,S1051,I06,Poha,Breakfast,1,28.92,0,Cash
T0001273,2025-07-06 08:56:48,S1091,I05,Cutting Chai,Beverages,1,10.66,0,Cash
T0001274,2025-07-07 08:02:04,S1336,I02,Samosa,Snacks,2,15.16,0,UPI
T0001275,2025-07-07 12:04:54,S1187,I04,Cold Coffee,Beverages,3,59.8,0,Cash
T0001275,2025-07-07 12:04:54,S1336,I05,Cutting Chai,Beverages,2,9.48,10,Cash
T0001276,2025-07-07 08:32:57,S1060,I02,Samosa,Snacks,1,15.16,0,Card
T0001277,2025-07-07 13:37:03,S1169,I05,Cutting Chai,Beverages,1,10.09,0,Card
T0001278,2025-07-07 08:52:26,S1044,I06,Poha,Breakfast,3,30.46,15,UPI
T0001278,2025-07-07 08:52:26,S1341,I02,Samosa,Snacks,1,15.02,0,UPI
T0001279,2025-07-07 19:45:04,S1120,I05,Cutting Chai,Beverages,2,9.71,0,Cash
T0001280,2025-07-07 08:38:28,S1298,I03,Masala Sandwich,Sandwiches,2,47.13,0,Cash
T0001281,2025-07-07 08:35:30,S1058,I05,Cutting Chai,Beverages,5,9.94,0,Cash
T0001282,2025-07-07 08:39:13,S1134,I06,Poha,Breakfast,2,30.22,0,Card
T0001282,2025-07-07 08:39:13,S1172,I03,Masala Sandwich,Sandwiches,1,47.91,0,UPI
T0001283,2025-07-07 19:09:38,S1344,I01,Veg Puff,Snacks,1,25.43,0,UPI
T0001284,2025-07-07 13:51:45,S1219,I02,Samosa,Snacks,6,15.42,0,Card
T0001285,2025-07-07 18:05:53,S1051,I04,Cold Coffee,Beverages,3,60.05,10,Cash
T0001285,2025-07-07 18:05:53,S1336,I01,Veg Puff,Snacks,1,24.69,0,UPI
T0001286,2025-07-07 08:13:16,S1021,I03,Masala Sandwich,Sandwiches,2,47.52,0,Card
T0001286,2025-07-07 08:13:16,S1153,I06,Poha,Breakfast,3,30.54,0,Cash
T0001287,2025-07-07 13:35:18,S1284,I06,Poha,Breakfast,1,29.41,0,Cash
T0001287,2025-07-07 13:35:18,S1111,I03,Masala Sandwich,Sandwiches,1,48.05,0,Cash
T0001288,2025-07-07 13:11:25,S1238,I05,Cutting Chai,Beverages,3,10.15,15,UPI
T0001289,2025-07-07 17:46:01,S1235,I06,Poha,Breakfast,1,30.8,15,Card
T0001289,2025-07-07 17:46:01,S1015,I05,Cutting Chai,Beverages,3,9.29,0,Cash
T0001290,2025-07-07 08:41:28,S1255,I04,Cold Coffee,Beverages,1,60.05,0,Card
T0001290,2025-07-07 08:41:28,S1250,I01,Veg Puff,Snacks,1,25.23,0,UPI
T0001291,2025-07-07 08:58:12,S1354,I04,Cold Coffee,Beverages,1,60.13,0,Cash
T0001292,2025-07-07 18:51:31,S1138,I06,Poha,Breakfast,1,29.85,0,Cash
T0001293,2025-07-07 19:04:11,S1209,I04,Cold Coffee,Beverages,1,59.02,0,UPI
T0001294,2025-07-07 13:02:53,S1288,I06,Poha,Breakfast,1,28.85,0,UPI
T0001295,2025-07-07 18:27:22,S1024,I02,Samosa,Snacks,1,14.14,0,Cash
T0001296,2025-07-07 17:39:44,S1099,I03,Masala Sandwich,Sandwiches,3,47.94,25,Card
T0001297,2025-07-07 13:04:50,S1013,I06,Poha,Breakfast,1,30.62,0,Card
T0001298,2025-07-07 14:48:26,S1028,I05,Cutting Chai,Beverages,2,11.04,25,Card
T0001299,2025-07-07 08:53:44,S1073,I02,Samosa,Snacks,2,14.7,0,Card
T0001299,2025-07-07 08:53:44,S1161,I03,Masala Sandwich,Sandwiches,3,47.38,0,UPI
T0001300,2025-07-07 13:13:14,S1305,I02,Samosa,Snacks,1,14.89,0,Cash
T0001300,2025-07-07 13:13:14,S1092,I04,Cold Coffee,Beverages,1,60.01,0,Cash
T0001301,2025-07-07 13:33:20,S1136,I05,Cutting Chai,Beverages,3,9.54,0,Card
T0001302,2025-07-07 14:01:05,S1171,I05,Cutting Chai,Beverages,1,8.94,0,Card
T0001303,2025-07-07 13:07:58,S1071,I04,Cold Coffee,Beverages,3,59.71,5,Card
T0001304,2025-07-07 12:27:30,S1343,I05,Cutting Chai,Beverages,3,9.38,0,Cash
T0001304,2025-07-07 12:27:30,S1151,I01,Veg Puff,Snacks,1,25.28,0,Card
T0001305,2025-07-07 08:38:56,S1185,I05,Cutting Chai,Beverages,1,10.0,0,UPI
T0001306,2025-07-07 17:43:30,S1077,I04,Cold Coffee,Beverages,1,60.15,0,Card
T0001306,2025-07-07 17:43:30,S1117,I02,Samosa,Snacks,2,15.07,0,Cash
T0001307,2025-07-07 08:40:30,S1048,I03,Masala Sandwich,Sandwiches,2,47.71,0,Card
T0001307,2025-07-07 08:40:30,S1257,I04,Cold Coffee,Beverages,3,59.33,0,UPI
T0001308,2025-07-07 09:43:19,S1331,I04,Cold Coffee,Beverages,2,60.74,10,Cash
T0001309,2025-07-07 08:11:33,S1185,I03,Masala Sandwich,Sandwiches,3,47.98,25,Card
T0001310,2025-07-07 14:47:44,S1281,I05,Cutting Chai,Beverages,1,10.32,0,Card
T0001310,2025-07-07 14:47:44,S1112,I06,Poha,Breakfast,1,30.0,5,Cash
T0001311,2025-07-07 14:09:40,S1256,I01,Veg Puff,Snacks,1,26.08,0,Card
T0001312,2025-07-07 12:40:15,S1324,I02,Samosa,Snacks,2,15.16,0,Card
T0001312,2025-07-07 12:40:15,S1384,I05,Cutting Chai,Beverages,1,9.73,10,Cash
T0001313,2025-07-07 12:52:19,S1295,I01,Veg Puff,Snacks,3,24.78,15,Card
T0001314,2025-07-07 12:42:03,S1142,I03,Masala Sandwich,Sandwiches,1,48.05,0,Card
T0001315,2025-07-07 08:58:00,S1233,I02,Samosa,Snacks,1,14.8,0,Card
T0001315,2025-07-07 08:58:00,S1192,I05,Cutting Chai,Beverages,2,10.76,0,UPI
T0001316,2025-07-07 13:01:22,S1356,I05,Cutting Chai,Beverages,3,10.01,10,Cash
T0001316,2025-07-07 13:01:22,S1396,I06,Poha,Breakfast,3,29.84,0,UPI
T0001317,2025-07-07 13:45:37,S1074,I02,Samosa,Snacks,1,15.22,0,Cash
T0001317,2025-07-07 13:45:37,S1091,I04,Cold Coffee,Beverages,1,60.72,0,Cash
T0001318,2025-07-07 14:24:58,S1398,I03,Masala Sandwich,Sandwiches,2,48.17,0,UPI
T0001319,2025-07-07 12:04:38,S1208,I02,Samosa,Snacks,3,13.49,0,UPI
T0001320,2025-07-07 09:02:34,S1310,I04,Cold Coffee,Beverages,1,59.97,15,Card
T0001321,2025-07-07 13:42:58,S1137,I01,Veg Puff,Snacks,2,24.63,0,Card
T0001322,2025-07-07 14:52:18,S1002,I05,Cutting Chai,Beverages,2,11.72,0,UPI
T0001323,2025-07-07 18:36:36,S1187,I06,Poha,Breakfast,2,29.89,0,Cash
T0001324,2025-07-07 08:02:15,S1253,I01,Veg Puff,Snacks,2,25.24,0,Cash
T0001325,2025-07-07 14:00:07,S1090,I04,Cold Coffee,Beverages,3,59.55,0,Cash
T0001325,2025-07-07 14:00:07,S1063,I02,Samosa,Snacks,3,14.53,0,Cash
T0001326,2025-07-07 09:36:54,S1064,I04,Cold Coffee,Beverages,1,58.97,0,Card
T0001327,2025-07-07 14:05:16,S1269,I04,Cold Coffee,Beverages,3,58.91,25,Card
T0001328,2025-07-07 08:37:10,S1122,I02,Samosa,Snacks,4,13.9,10,UPI
T0001329,2025-07-07 13:21:00,S1361,I03,Masala Sandwich,Sandwiches,1,48.19,0,Card
T0001330,2025-07-07 12:12:59,S1118,I05,Cutting Chai,Beverages,2,10.92,0,Card
T0001330,2025-07-07 12:12:59,S1306,I02,Samosa,Snacks,3,15.66,0,Card
T0001331,2025-07-07 12:03:37,S1149,I05,Cutting Chai,Beverages,4,10.68,0,Card
T0001332,2025-07-07 12:07:06,S1288,I05,Cutting Chai,Beverages,2,10.35,0,Cash
T0001332,2025-07-07 12:07:06,S1337,I06,Poha,Breakfast,1,30.27,0,Card
T0001333,2025-07-07 14:19:50,S1052,I05,Cutting Chai,Beverages,2,10.69,0,Card
T0001334,2025-07-07 09:22:01,S1156,I04,Cold Coffee,Beverages,1,59.93,0,Cash
T0001335,2025-07-07 08:37:08,S1174,I06,Poha,Breakfast,1,29.41,15,Card
T0001336,2025-07-07 18:05:48,S1079,I05,Cutting Chai,Beverages,1,10.21,0,UPI
T0001337,2025-07-07 17:20:12,S1118,I06,Poha,Breakfast,1,29.31,0,Cash
T0001338,2025-07-07 08:31:49,S1119,I05,Cutting Chai,Beverages,1,10.34,0,Cash
T0001339,2025-07-07 13:28:55,S1350,I06,Poha,Breakfast,2,29.79,0,Cash
T0001340,2025-07-07 09:18:44,S1347,I03,Masala Sandwich,Sandwiches,2,47.52,0,Card
T0001341,2025-07-07 08:17:42,S1134,I04,Cold Coffee,Beverages,1,60.23,0,Card
T0001342,2025-07-07 14:02:32,S1247,I02,Samosa,Snacks,1,15.32,0,Cash
T0001343,2025-07-07 17:21:40,S1043,I05,Cutting Chai,Beverages,5,8.71,15,UPI
T0001344,2025-07-07 14:10:48,S1340,I06,Poha,Breakfast,1,31.52,0,UPI
T0001345,2025-07-07 17:35:13,S1342,I03,Masala Sandwich,Sandwiches,4,48.49,0,Card
T0001346,2025-07-07 08:19:42,S1169,I01,Veg Puff,Snacks,1,24.72,0,UPI
T0001347,2025-07-07 17:47:24,S1274,I03,Masala Sandwich,Sandwiches,1,48.67,0,Cash
T0001348,2025-07-07 08:19:56,S1377,I03,Masala Sandwich,Sandwiches,1,47.66,5,Card
T0001348,2025-07-07 08:19:56,S1054,I04,Cold Coffee,Beverages,1,60.72,0,UPI
T0001349,2025-07-07 08:24:27,S1002,I05,Cutting Chai,Beverages,3,10.47,0,UPI
T0001350,2025-07-07 08:50:01,S1075,I01,Veg Puff,Snacks,1,24.18,0,UPI
T0001350,2025-07-07 08:50:01,S1319,I02,Samosa,Snacks,2,14.97,0,Cash
T0001351,2025-07-07 08:04:05,S1199,I04,Cold Coffee,Beverages,1,58.8,0,UPI
T0001352,2025-07-07 12:34:30,S1249,I04,Cold Coffee,Beverages,1,59.47,0,Cash
T0001353,2025-07-07 09:53:05,S1122,I02,Samosa,Snacks,1,15.36,0,UPI
T0001354,2025-07-07 19:44:08,S1222,I02,Samosa,Snacks,1,15.38,0,Cash
T0001355,2025-07-07 14:00:09,S1106,I01,Veg Puff,Snacks,1,23.99,0,Cash
T0001356,2025-07-07 18:32:23,S1279,I05,Cutting Chai,Beverages,2,9.83,0,Cash
T0001357,2025-07-07 14:04:29,S1300,I02,Samosa,Snacks,1,16.01,0,Card
T0001357,2025-07-07 14:04:29,S1083,I04,Cold Coffee,Beverages,1,60.59,0,Cash
T0001358,2025-07-07 08:14:01,S1040,I03,Masala Sandwich,Sandwiches,4,47.4,0,Card
T0001358,2025-07-07 08:14:01,S1125,I04,Cold Coffee,Beverages,2,59.92,10,UPI
T0001359,2025-07-07 09:38:07,S1123,I06,Poha,Breakfast,3,29.95,15,UPI
T0001360,2025-07-07 18:33:38,S1297,I03,Masala Sandwich,Sandwiches,2,48.39,10,Card
T0001361,2025-07-07 14:53:00,S1253,I02,Samosa,Snacks,2,14.83,0,Cash
T0001362,2025-07-07 08:03:11,S1177,I05,Cutting Chai,Beverages,1,9.44,0,Card
T0001363,2025-07-07 08:07:24,S1387,I05,Cutting Chai,Beverages,1,10.29,0,Card
T0001363,2025-07-07 08:07:24,S1146,I03,Masala Sandwich,Sandwiches,2,48.38,0,Card
T0001364,2025-07-07 09:08:42,S1223,I06,Poha,Breakfast,1,30.1,0,UPI
T0001365,2025-07-07 13:40:02,S1160,I05,Cutting Chai,Beverages,1,9.68,0,Card
T0001366,2025-07-07 19:20:56,S1127,I03,Masala Sandwich,Sandwiches,2,47.83,0,Card
T0001366,2025-07-07 19:20:56,S1047,I04,Cold Coffee,Beverages,1,59.83,0,Card
T0001367,2025-07-07 13:39:37,S1390,I02,Samosa,Snacks,1,13.74,0,UPI
T0001367,2025-07-07 13:39:37,S1318,I05,Cutting Chai,Beverages,1,9.67,0,UPI
T0001368,2025-07-07 09:14:37,S1279,I06,Poha,Breakfast,1,30.87,5,Cash
T0001369,2025-07-07 18:42:52,S1376,I04,Cold Coffee,Beverages,4,59.47,0,Cash
T0001370,2025-07-07 18:42:27,S1337,I04,Cold Coffee,Beverages,3,60.3,0,UPI
T0001371,2025-07-07 08:12:51,S1005,I02,Samosa,Snacks,4,15.51,0,UPI
T0001371,2025-07-07 08:12:51,S1374,I01,Veg Puff,Snacks,2,25.62,0,UPI
T0001372,2025-07-07 09:21:58,S1172,I02,Samosa,Snacks,2,16.33,0,Cash
T0001373,2025-07-07 12:46:22,S1064,I06,Poha,Breakfast,1,29.84,0,Card
T0001373,2025-07-07 12:46:22,S1301,I04,Cold Coffee,Beverages,2,59.72,0,Card
T0001374,2025-07-07 19:49:02,S1175,I05,Cutting Chai,Beverages,1,10.88,0,Cash
T0001374,2025-07-07 19:49:02,S1255,I04,Cold Coffee,Beverages,2,59.51,5,Card
T0001375,2025-07-07 08:02:00,S1314,I02,Samosa,Snacks,1,15.06,0,Cash
T0001376,2025-07-07 19:40:49,S1110,I05,Cutting Chai,Beverages,2,10.44,0,Card
T0001377,2025-07-07 12:52:58,S1212,I05,Cutting Chai,Beverages,3,9.01,0,UPI
T0001377,2025-07-07 12:52:58,S1044,I01,Veg Puff,Snacks,3,24.05,0,UPI
T0001378,2025-07-07 13:33:40,S1131,I03,Masala Sandwich,Sandwiches,4,48.52,10,Card
