salary_id,employee_id,effective_date,end_date,currency,base_salary,bonus_pct,reason
2199,1337,2018-06-23,2025-05-05,INR,1320364,0.0337,HIRE
2200,1337,2025-05-06,,INR,1311777,0.1004,HIRE
2201,1338,2020-07-06,2025-05-28,USD,3561365,0.1305,HIRE
2202,1338,2025-05-29,,INR,4217585,0.0504,MERIT
2203,1339,2024-06-23,,USD,1005985,0.1918,ADJUSTMENT
2204,1340,2025-04-24,,INR,3615298,0.0948,MERIT
2205,1341,2019-04-11,2021-06-13,USD,4264649,0.0344,MERIT
2206,1341,2021-06-14,,INR,4373649,0.0573,ADJUSTMENT
2207,1342,2020-03-18,,INR,1009644,0.1493,MERIT
2208,1343,2016-02-28,2019-02-05,INR,1508911,0.1317,PROMOTION
2209,1343,2019-02-06,,USD,1480241,0.1301,PROMOTION
2210,1344,2024-04-28,2024-06-18,INR,2055901,0.0438,HIRE
2211,1344,2024-06-19,,INR,1974662,0.1149,MERIT
2212,1345,2017-12-23,,USD,3342266,0.1699,ADJUSTMENT
2213,1346,2023-03-11,2024-03-26,USD,3681652,0.0275,MERIT
2214,1346,2024-03-27,2025-02-13,INR,3240493,0.1239,ADJUSTMENT
2215,1346,2025-02-14,,USD,4003163,0.0072,HIRE
2216,1347,2019-11-15,2023-07-12,INR,2607508,0.0878,PROMOTION
2217,1347,2023-07-13,,INR,2475589,0.0699,PROMOTION
2218,1348,2020-04-16,2022-09-09,USD,5183421,0.0612,ADJUSTMENT
2219,1348,2022-09-10,,INR,5723141,0.0857,MERIT
2220,1349,2025-03-14,,INR,4467325,0.0507,MERIT
2221,1350,2025-07-17,,USD,5429788,0.1379,MERIT
2222,1351,2021-08-13,,INR,1585489,0.1188,HIRE
2223,1352,2021-05-19,,USD,3480258,0.029,ADJUSTMENT
2224,1353,2022-06-05,,USD,2644812,0.0704,ADJUSTMENT
2225,1354,2021-06-01,,INR,6552722,0.0958,PROMOTION
2226,1355,2022-02-14,2024-07-11,INR,6770664,0.1579,MERIT
2227,1355,2024-07-12,,INR,5415136,0.0334,PROMOTION
2228,1356,2024-01-31,,INR,1668182,0.1102,HIRE
2229,1357,2024-03-20,2025-08-08,INR,818611,0.0166,MERIT
2230,1357,2025-08-09,,USD,657768,0.1324,HIRE
2231,1358,2022-02-21,2024-04-18,INR,916035,0.1952,ADJUSTMENT
2232,1358,2024-04-19,2024-05-19,INR,1381894,0.108,MERIT
2233,1358,2024-05-20,,INR,1215367,0.1549,HIRE
2234,1359,2023-04-17,2023-05-04,USD,369108,0.15,HIRE
2235,1359,2023-05-05,2023-08-18,USD,542002,0.1088,ADJUSTMENT
2236,1359,2023-08-19,,INR,576710,0.1498,ADJUSTMENT
2237,1360,2022-01-12,,INR,3949017,0.125,PROMOTION
2238,1361,2023-05-05,2023-05-13,INR,4821770,0.1872,PROMOTION
2239,1361,2023-05-14,,INR,5815052,0.038,HIRE
2240,1362,2019-06-16,2021-02-16,USD,410730,0.0257,ADJUSTMENT
2241,1362,2021-02-17,,USD,554446,0.1489,MERIT
2242,1363,2025-05-02,2025-05-06,INR,1262867,0.1512,ADJUSTMENT
2243,1363,2025-05-07,2025-05-15,USD,1290189,0.0403,MERIT
2244,1363,2025-05-16,,USD,1356772,0.1932,HIRE
2245,1364,2024-12-19,2025-05-28,USD,414048,0.1768,HIRE
2246,1364,2025-05-29,,INR,401686,0.1989,ADJUSTMENT
2247,1365,2025-06-22,,USD,877311,0.1594,MERIT
2248,1366,2023-10-29,,USD,4405249,0.119,MERIT
2249,1367,2015-06-20,,INR,1821636,0.0007,ADJUSTMENT
2250,1368,2022-07-19,,INR,2616199,0.1486,PROMOTION
2251,1369,2018-10-17,2022-10-16,INR,3461573,0.1971,ADJUSTMENT
2252,1369,2022-10-17,2024-12-09,INR,3353005,0.1771,HIRE
2253,1369,2024-12-10,,USD,3476466,0.1036,MERIT
2254,1370,2022-11-23,,INR,393308,0.1757,PROMOTION
2255,1371,2017-11-24,,INR,1268817,0.0249,HIRE
2256,1372,2016-05-18,2024-05-23,INR,823829,0.1682,MERIT
2257,1372,2024-05-24,,INR,620571,0.1692,HIRE
2258,1373,2025-06-07,,USD,6392630,0.0011,ADJUSTMENT
2259,1374,2020-09-11,2023-11-20,USD,802889,0.0563,MERIT
2260,1374,2023-11-21,2024-04-21,INR,774485,0.1346,ADJUSTMENT
2261,1374,2024-04-22,,USD,853156,0.0853,MERIT
2262,1375,2020-07-11,,INR,481030,0.062,MERIT
2263,1376,2024-05-04,,INR,967231,0.0429,PROMOTION
2264,1377,2024-02-05,2024-04-02,USD,323846,0.1777,ADJUSTMENT
2265,1377,2024-04-03,,INR,493103,0.0692,ADJUSTMENT
2266,1378,2019-02-15,2019-11-12,INR,892780,0.0917,PROMOTION
2267,1378,2019-11-13,2020-05-29,INR,774470,0.0546,PROMOTION
2268,1378,2020-05-30,,USD,754377,0.0166,PROMOTION
2269,1379,2020-06-25,2023-11-25,INR,839568,0.0147,HIRE
2270,1379,2023-11-26,,USD,814450,0.0949,ADJUSTMENT
2271,1380,2019-03-01,,USD,3460131,0.0325,PROMOTION
2272,1381,2022-08-13,,USD,459191,0.0806,HIRE
2273,1382,2022-06-11,,INR,1311187,0.1575,HIRE
2274,1383,2022-07-02,,USD,6559134,0.111,MERIT
2275,1384,2019-08-22,,INR,803272,0.1709,PROMOTION
2276,1385,2019-01-08,2020-05-06,USD,4476122,0.0283,MERIT
2277,1385,2020-05-07,,INR,4271579,0.1817,MERIT
2278,1386,2024-03-27,,INR,3221657,0.0517,PROMOTION
2279,1387,2019-08-18,2020-10-12,USD,2581031,0.0781,PROMOTION
2280,1387,2020-10-13,2021-03-20,USD,2651994,0.0025,ADJUSTMENT
2281,1387,2021-03-21,,INR,2832286,0.0303,HIRE
2282,1388,2019-09-11,,USD,4931190,0.0056,PROMOTION
2283,1389,2025-03-26,,INR,4107501,0.1134,MERIT
2284,1390,2023-05-08,2024-01-25,USD,5153213,0.0864,HIRE
2285,1390,2024-01-26,,INR,6564833,0.0785,ADJUSTMENT
2286,1391,2022-09-20,,USD,3344225,0.1253,ADJUSTMENT
2287,1392,2024-02-25,2024-03-13,INR,2347367,0.0983,ADJUSTMENT
2288,1392,2024-03-14,,USD,2985487,0.1171,ADJUSTMENT
2289,1393,2024-10-07,,INR,875874,0.0735,HIRE
2290,1394,2020-10-10,,USD,6604197,0.091,PROMOTION
2291,1395,2025-07-13,,USD,6983553,0.109,PROMOTION
2292,1396,2024-03-26,2025-04-10,USD,413713,0.0589,ADJUSTMENT
2293,1396,2025-04-11,,INR,312250,0.0218,ADJUSTMENT
2294,1397,2021-07-10,2023-10-09,USD,6814589,0.1727,HIRE
2295,1397,2023-10-10,,INR,5712657,0.1351,MERIT
2296,1398,2023-09-20,2024-03-25,USD,1273879,0.0455,PROMOTION
2297,1398,2024-03-26,2025-08-20,INR,933250,0.0985,HIRE
2298,1398,2025-08-21,,USD,1304907,0.1651,MERIT
2299,1399,2025-02-25,,USD,1186167,0.0386,HIRE
2300,1400,2018-02-01,2018-11-30,INR,657694,0.0537,MERIT
2301,1400,2018-12-01,,INR,876126,0.0972,HIRE
2302,1401,2018-05-05,2022-12-21,INR,2128909,0.168,MERIT
2303,1401,2022-12-22,,INR,1596902,0.1087,HIRE
2304,1402,2025-05-17,2025-05-16,INR,878645,0.0859,MERIT
2305,1402,2025-05-17,2025-05-28,USD,636823,0.0247,ADJUSTMENT
2306,1402,2025-05-29,,INR,621249,0.1069,PROMOTION
2307,1403,2024-12-27,,INR,729567,0.09,ADJUSTMENT
2308,1404,2024-09-14,,INR,790913,0.1591,HIRE
2309,1405,2025-06-16,2025-07-04,INR,2599026,0.0171,ADJUSTMENT
2310,1405,2025-07-05,,USD,3070078,0.05,ADJUSTMENT
2311,1406,2016-01-26,2023-08-23,USD,349285,0.1301,PROMOTION
2312,1406,2023-08-24,,INR,408996,0.0471,ADJUSTMENT
2313,1407,2024-07-15,,USD,539291,0.1534,HIRE
2314,1408,2025-01-18,2025-02-13,USD,3272809,0.1274,MERIT
2315,1408,2025-02-14,,USD,4013143,0.0797,MERIT
2316,1409,2018-05-02,2022-11-27,INR,358246,0.0648,PROMOTION
2317,1409,2022-11-28,,INR,590858,0.1305,ADJUSTMENT
2318,1410,2023-03-14,,INR,601712,0.0987,ADJUSTMENT
2319,1411,2023-11-28,,INR,1214979,0.0064,MERIT
2320,1412,2023-10-30,,USD,2061837,0.0087,HIRE
2321,1413,2024-08-21,,USD,5588501,0.0898,HIRE
2322,1414,2022-08-13,,USD,606541,0.0673,MERIT
2323,1415,2025-05-13,2025-05-14,USD,5934203,0.0376,PROMOTION
2324,1415,2025-05-15,,USD,6033070,0.1215,ADJUSTMENT
2325,1416,2024-11-14,,INR,3442755,0.1119,MERIT
2326,1417,2020-12-23,,INR,1372206,0.0673,PROMOTION
2327,1418,2022-11-22,,INR,2819970,0.0522,PROMOTION
2328,1419,2017-07-13,2017-08-14,USD,2225035,0.0831,PROMOTION
2329,1419,2017-08-15,2024-04-04,INR,2782097,0.0176,ADJUSTMENT
2330,1419,2024-04-05,,INR,3110752,0.1131,HIRE
2331,1420,2019-02-13,,INR,413307,0.0583,MERIT
2332,1421,2022-11-10,2024-07-18,INR,356659,0.1481,ADJUSTMENT
2333,1421,2024-07-19,,USD,383208,0.1629,HIRE
2334,1422,2025-07-05,,USD,3740553,0.0192,PROMOTION
2335,1423,2022-09-29,2023-07-17,INR,3626210,0.1867,HIRE
2336,1423,2023-07-18,2024-08-28,USD,3736486,0.0603,HIRE
2337,1423,2024-08-29,,USD,4098323,0.1175,HIRE
2338,1424,2016-05-06,,USD,908207,0.1468,HIRE
2339,1425,2024-07-09,,INR,5482284,0.0311,MERIT
2340,1426,2023-05-12,2024-07-26,USD,620078,0.0952,ADJUSTMENT
2341,1426,2024-07-27,2024-09-17,USD,704814,0.0785,PROMOTION
2342,1426,2024-09-18,,INR,893914,0.1612,HIRE
2343,1427,2021-09-07,,USD,4006665,0.1836,ADJUSTMENT
2344,1428,2023-03-19,,USD,302100,0.0621,ADJUSTMENT
2345,1429,2017-12-24,2020-09-17,USD,1718686,0.0283,ADJUSTMENT
2346,1429,2020-09-18,,USD,1507605,0.0824,PROMOTION
2347,1430,2025-05-12,,USD,619937,0.1584,MERIT
2348,1431,2025-01-17,2025-03-13,USD,6767829,0.1573,PROMOTION
2349,1431,2025-03-14,,INR,6795631,0.1626,PROMOTION
2350,1432,2024-03-10,,USD,756439,0.1772,MERIT
2351,1433,2025-04-09,,INR,782105,0.1799,HIRE
2352,1434,2023-02-24,2024-01-29,INR,3108174,0.1372,HIRE
2353,1434,2024-01-30,,INR,2945150,0.1298,ADJUSTMENT
2354,1435,2023-12-11,2024-01-13,USD,330539,0.0249,MERIT
2355,1435,2024-01-14,2025-01-15,INR,591150,0.122,PROMOTION
2356,1435,2025-01-16,,USD,320246,0.1996,ADJUSTMENT
2357,1436,2018-08-31,2022-03-06,INR,327243,0.0443,PROMOTION
2358,1436,2022-03-07,,USD,427203,0.0932,HIRE
2359,1437,2019-01-10,2022-01-16,INR,954237,0.1179,MERIT
2360,1437,2022-01-17,,USD,981859,0.0332,MERIT
2361,1438,2025-07-27,,USD,6837473,0.1697,HIRE
2362,1439,2024-08-23,,USD,6544262,0.1164,ADJUSTMENT
2363,1440,2024-04-02,2024-10-12,INR,323448,0.1724,MERIT
2364,1440,2024-10-13,,INR,413628,0.0071,MERIT
2365,1441,2025-06-27,2025-07-09,INR,1352277,0.0554,HIRE
2366,1441,2025-07-10,,INR,1316956,0.1329,MERIT
2367,1442,2024-07-15,2024-08-19,USD,660560,0.0007,PROMOTION
2368,1442,2024-08-20,,INR,678828,0.1983,ADJUSTMENT
2369,1443,2024-03-10,,INR,3774395,0.0009,HIRE
2370,1444,2022-06-30,2025-06-21,INR,5832879,0.1756,HIRE
2371,1444,2025-06-22,,USD,6092552,0.1197,MERIT
2372,1445,2025-08-11,,INR,6534422,0.0112,HIRE
2373,1446,2025-03-18,,INR,943902,0.0831,HIRE
2374,1447,2025-02-26,2025-03-24,INR,4259657,0.0927,PROMOTION
2375,1447,2025-03-25,2025-06-19,INR,3791010,0.0301,HIRE
2376,1447,2025-06-20,,USD,3744964,0.1795,HIRE
2377,1448,2024-09-09,2024-12-17,USD,5083347,0.1951,HIRE
2378,1448,2024-12-18,,INR,6495112,0.0871,ADJUSTMENT
2379,1449,2019-11-18,,USD,4837009,0.0915,PROMOTION
2380,1450,2025-04-24,,USD,1607262,0.042,HIRE
2381,1451,2025-02-19,2025-03-07,USD,4734965,0.0147,ADJUSTMENT
2382,1451,2025-03-08,,INR,6709308,0.1554,MERIT
2383,1452,2017-03-20,2023-11-16,USD,2776535,0.1133,MERIT
2384,1452,2023-11-17,,INR,3134851,0.1758,PROMOTION
2385,1453,2018-03-05,2025-05-27,USD,2612698,0.1737,ADJUSTMENT
2386,1453,2025-05-28,,USD,2829180,0.0815,ADJUSTMENT
2387,1454,2024-07-25,2025-06-14,USD,2663369,0.1492,HIRE
2388,1454,2025-06-15,,INR,3046747,0.0314,ADJUSTMENT
2389,1455,2024-08-12,,USD,1721321,0.0718,ADJUSTMENT
2390,1456,2020-03-17,2022-07-11,USD,744759,0.1134,MERIT
2391,1456,2022-07-12,2025-06-14,USD,620757,0.0459,ADJUSTMENT
2392,1456,2025-06-15,,USD,621542,0.077,ADJUSTMENT
2393,1457,2025-07-03,2025-07-20,INR,494601,0.0297,ADJUSTMENT
2394,1457,2025-07-21,2025-07-28,INR,403360,0.1179,HIRE
2395,1457,2025-07-29,,USD,582716,0.0689,MERIT
2396,1458,2018-04-06,,USD,3296576,0.1859,HIRE
2397,1459,2017-01-23,2025-06-28,INR,787406,0.118,MERIT
2398,1459,2025-06-29,,USD,756834,0.1908,HIRE
2399,1460,2022-12-16,,INR,600030,0.1765,HIRE
2400,1461,2025-06-27,,INR,568112,0.0184,HIRE
2401,1462,2024-12-03,2025-01-05,INR,753415,0.1216,ADJUSTMENT
2402,1462,2025-01-06,2025-05-31,INR,756510,0.0605,MERIT
2403,1462,2025-06-01,,USD,817730,0.1724,HIRE
2404,1463,2024-03-19,2024-08-29,INR,4359039,0.1445,HIRE
2405,1463,2024-08-30,,INR,3447621,0.0887,ADJUSTMENT
2406,1464,2024-03-27,,USD,879676,0.1627,HIRE
2407,1465,2023-01-23,,INR,3140523,0.1578,ADJUSTMENT
2408,1466,2019-12-31,2020-02-06,USD,5816079,0.0821,PROMOTION
2409,1466,2020-02-07,2022-10-10,USD,5491311,0.1803,PROMOTION
2410,1466,2022-10-11,,USD,5620550,0.1785,HIRE
2411,1467,2021-07-08,,INR,897433,0.1732,ADJUSTMENT
2412,1468,2025-07-15,,INR,3816717,0.0889,HIRE
2413,1469,2022-05-29,,INR,3428705,0.0746,MERIT
2414,1470,2024-03-02,2024-09-04,INR,2025450,0.1639,PROMOTION
2415,1470,2024-09-05,,USD,1761174,0.0019,PROMOTION
2416,1471,2020-08-29,2024-02-11,USD,5815873,0.1713,MERIT
2417,1471,2024-02-12,,USD,6505528,0.0721,PROMOTION
2418,1472,2018-12-15,2025-01-31,INR,2071778,0.1448,MERIT
2419,1472,2025-02-01,,USD,1423366,0.1707,MERIT
2420,1473,2024-03-04,,INR,968179,0.1762,PROMOTION
2421,1474,2023-12-31,,INR,891127,0.1986,HIRE
2422,1475,2018-07-31,,INR,3943058,0.0232,MERIT
2423,1476,2024-09-07,2024-09-10,USD,920234,0.0884,ADJUSTMENT
2424,1476,2024-09-11,,USD,1211936,0.1815,MERIT
2425,1477,2018-11-08,2019-11-29,USD,2054554,0.0224,ADJUSTMENT
2426,1477,2019-11-30,2021-06-29,USD,1424677,0.1606,PROMOTION
2427,1477,2021-06-30,,INR,1458612,0.0828,MERIT
2428,1478,2021-03-16,2023-06-14,USD,438982,0.0286,ADJUSTMENT
2429,1478,2023-06-15,,USD,523746,0.0779,MERIT
2430,1479,2024-07-22,2025-01-18,INR,4794812,0.1532,ADJUSTMENT
2431,1479,2025-01-19,2025-06-19,INR,4683228,0.1172,MERIT
2432,1479,2025-06-20,,USD,6009267,0.0056,HIRE
2433,1480,2025-08-20,,USD,1374823,0.0787,MERIT
2434,1481,2025-08-18,2025-08-17,USD,798409,0.1866,MERIT
2435,1481,2025-08-18,,USD,753876,0.1459,MERIT
2436,1482,2021-05-18,,INR,5414516,0.1457,MERIT
2437,1483,2021-11-18,,USD,5185274,0.0816,PROMOTION
2438,1484,2022-11-08,,INR,361652,0.1818,HIRE
2439,1485,2020-10-03,2023-04-09,INR,5549858,0.0371,MERIT
2440,1485,2023-04-10,2023-05-18,INR,6056777,0.0069,PROMOTION
2441,1485,2023-05-19,,USD,4509562,0.1035,PROMOTION
2442,1486,2025-08-13,,USD,592448,0.0067,MERIT
2443,1487,2025-06-28,,INR,2958033,0.0217,ADJUSTMENT
2444,1488,2021-05-22,2024-08-17,USD,1364297,0.1838,PROMOTION
2445,1488,2024-08-18,,INR,1059341,0.1398,MERIT
2446,1489,2018-07-04,,INR,1079472,0.1816,ADJUSTMENT
2447,1490,2021-09-04,,USD,790275,0.1916,ADJUSTMENT
2448,1491,2020-06-23,,INR,310652,0.0113,ADJUSTMENT
2449,1492,2017-12-12,2018-01-30,INR,5468197,0.1285,HIRE
2450,1492,2018-01-31,,USD,5907490,0.1872,HIRE
2451,1493,2021-08-07,2022-09-15,INR,742455,0.1981,ADJUSTMENT
2452,1493,2022-09-16,,INR,839421,0.1549,ADJUSTMENT
2453,1494,2023-11-04,,USD,1194920,0.1923,ADJUSTMENT
2454,1495,2018-06-04,2021-12-13,USD,1089833,0.0189,PROMOTION
2455,1495,2021-12-14,,INR,1116780,0.1091,ADJUSTMENT
2456,1496,2021-05-23,2025-01-29,USD,2241045,0.089,MERIT
2457,1496,2025-01-30,,INR,3198581,0.0276,HIRE
2458,1497,2017-07-18,2018-06-26,USD,4808325,0.1242,ADJUSTMENT
2459,1497,2018-06-27,,INR,6016837,0.0806,MERIT
2460,1498,2024-07-05,,USD,2674854,0.1663,MERIT
2461,1499,2018-01-09,2019-12-19,USD,2688211,0.0828,HIRE
2462,1499,2019-12-20,,USD,2700217,0.0559,PROMOTION
2463,1500,2021-12-06,,INR,338414,0.0815,MERIT
2464,1501,2021-05-13,2025-03-25,USD,2212631,0.0541,ADJUSTMENT
2465,1501,2025-03-26,,USD,2301239,0.1402,PROMOTION
2466,1502,2017-06-26,2023-09-23,INR,1386290,0.0291,PROMOTION
2467,1502,2023-09-24,,INR,1007447,0.1968,HIRE
2468,1503,2018-10-29,2025-01-07,USD,1150742,0.1812,PROMOTION
2469,1503,2025-01-08,,INR,958792,0.0135,MERIT
2470,1504,2019-11-25,2022-08-28,INR,476313,0.0132,MERIT
2471,1504,2022-08-29,,INR,443762,0.0631,PROMOTION
2472,1505,2019-10-22,,USD,1742292,0.1253,ADJUSTMENT
2473,1506,2024-07-14,,USD,2003465,0.1629,MERIT
2474,1507,2020-11-04,,USD,3775413,0.0055,PROMOTION
2475,1508,2023-07-15,2024-02-13,INR,3831536,0.1227,PROMOTION
2476,1508,2024-02-14,2025-06-22,INR,3567424,0.1996,ADJUSTMENT
2477,1508,2025-06-23,,INR,4110044,0.18,ADJUSTMENT
2478,1509,2024-01-17,,USD,5589986,0.0962,PROMOTION
2479,1510,2023-12-01,2025-03-20,USD,415168,0.1979,HIRE
2480,1510,2025-03-21,,INR,323886,0.0047,ADJUSTMENT
2481,1511,2024-05-18,,INR,1262097,0.1226,ADJUSTMENT
2482,1512,2021-04-25,,USD,958831,0.1963,PROMOTION
2483,1513,2022-05-28,2024-11-22,INR,3299011,0.0521,HIRE
2484,1513,2024-11-23,2024-12-06,USD,3920893,0.0117,ADJUSTMENT
2485,1513,2024-12-07,,USD,4325130,0.1666,PROMOTION
2486,1514,2024-11-23,2025-05-11,USD,2070244,0.1364,MERIT
2487,1514,2025-05-12,,USD,1537302,0.0454,PROMOTION
2488,1515,2023-04-12,,INR,3400239,0.037,ADJUSTMENT
2489,1516,2023-12-26,,USD,3928123,0.1796,MERIT
2490,1517,2018-05-01,,USD,870290,0.1033,ADJUSTMENT
2491,1518,2022-05-12,2023-09-02,USD,2916843,0.1051,HIRE
2492,1518,2023-09-03,,INR,2413649,0.0036,HIRE
2493,1519,2022-06-13,,USD,2505749,0.1482,ADJUSTMENT
2494,1520,2019-10-08,,INR,1086373,0.077,PROMOTION
2495,1521,2023-07-27,2024-09-08,USD,6254596,0.1673,PROMOTION
2496,1521,2024-09-09,,USD,6972286,0.0034,PROMOTION
2497,1522,2023-11-15,,USD,3598025,0.0752,MERIT
2498,1523,2022-11-21,2023-04-04,USD,466479,0.024,ADJUSTMENT
2499,1523,2023-04-05,2024-11-30,USD,349853,0.0551,HIRE
2500,1523,2024-12-01,,USD,529905,0.0801,PROMOTION
2501,1524,2025-03-21,2025-06-27,INR,4126047,0.1688,HIRE
2502,1524,2025-06-28,,INR,4032748,0.1417,MERIT
2503,1525,2025-04-02,,USD,447891,0.1193,MERIT
2504,1526,2018-06-04,,USD,1014677,0.0556,HIRE
2505,1527,2017-01-21,2021-01-31,INR,1168595,0.141,ADJUSTMENT
2506,1527,2021-02-01,2025-03-10,USD,1380881,0.13,ADJUSTMENT
2507,1527,2025-03-11,,INR,1049405,0.1226,HIRE
2508,1528,2022-07-23,2024-10-22,INR,3018205,0.0763,ADJUSTMENT
2509,1528,2024-10-23,,USD,2678907,0.1973,MERIT
2510,1529,2024-07-07,2024-08-29,USD,3831382,0.1357,PROMOTION
2511,1529,2024-08-30,2025-07-15,USD,4404954,0.1606,ADJUSTMENT
2512,1529,2025-07-16,,USD,4057247,0.0455,HIRE
2513,1530,2024-04-30,,INR,2707506,0.0816,MERIT
2514,1531,2022-01-28,,USD,4752492,0.0368,HIRE
2515,1532,2020-03-31,2024-08-06,INR,6317379,0.1859,HIRE
2516,1532,2024-08-07,,INR,5338660,0.1312,PROMOTION
2517,1533,2025-08-13,,INR,788650,0.1439,PROMOTION
2518,1534,2023-02-03,,USD,720945,0.0356,HIRE
2519,1535,2023-12-24,,USD,723724,0.1517,HIRE
2520,1536,2021-04-02,2022-07-08,USD,2995349,0.0137,HIRE
2521,1536,2022-07-09,,INR,2836348,0.0058,PROMOTION
2522,1537,2022-10-06,,INR,1330724,0.0671,PROMOTION
2523,1538,2023-01-09,2024-12-15,USD,2870620,0.0182,PROMOTION
2524,1538,2024-12-16,,INR,3093137,0.0623,PROMOTION
2525,1539,2024-07-19,,USD,3728166,0.1462,HIRE
2526,1540,2025-08-08,2025-08-18,INR,2907835,0.0504,PROMOTION
2527,1540,2025-08-19,,INR,2580661,0.0671,HIRE
2528,1541,2025-03-09,2025-04-28,USD,1266853,0.0769,HIRE
2529,1541,2025-04-29,2025-07-30,INR,1143129,0.163,HIRE
2530,1541,2025-07-31,,INR,963810,0.0418,PROMOTION
2531,1542,2024-09-17,,INR,424596,0.1008,MERIT
2532,1543,2025-03-18,2025-04-24,USD,6388418,0.1925,ADJUSTMENT
2533,1543,2025-04-25,,USD,6554342,0.1869,ADJUSTMENT
2534,1544,2024-10-12,,INR,6558165,0.0693,MERIT
2535,1545,2024-08-21,2024-08-30,INR,563811,0.1599,HIRE
2536,1545,2024-08-31,,INR,511855,0.0852,ADJUSTMENT
2537,1546,2024-12-30,,USD,518402,0.1769,ADJUSTMENT
2538,1547,2022-09-02,,INR,5310638,0.0205,HIRE
2539,1548,2024-07-19,,INR,3361302,0.03,HIRE
2540,1549,2023-12-28,2024-06-03,USD,918193,0.1387,ADJUSTMENT
2541,1549,2024-06-04,,USD,1322017,0.0656,HIRE
2542,1550,2023-11-17,,USD,3379728,0.1381,PROMOTION
2543,1551,2024-07-17,,USD,3047467,0.1408,HIRE
2544,1552,2025-06-16,2025-07-08,USD,1209694,0.1398,HIRE
2545,1552,2025-07-09,,USD,960049,0.1453,HIRE
2546,1553,2023-09-01,2024-12-05,USD,3222999,0.043,MERIT
2547,1553,2024-12-06,,USD,4291749,0.1679,MERIT
2548,1554,2020-11-19,2024-03-23,INR,316423,0.0194,MERIT
2549,1554,2024-03-24,,INR,452755,0.1625,MERIT
2550,1555,2025-07-05,,USD,2610286,0.185,ADJUSTMENT
2551,1556,2024-10-10,2025-06-19,USD,6329523,0.085,PROMOTION
2552,1556,2025-06-20,,INR,4641577,0.0107,HIRE
2553,1557,2024-06-07,,INR,2117514,0.1228,ADJUSTMENT
2554,1558,2019-09-07,,USD,4200860,0.1054,PROMOTION
2555,1559,2022-11-10,,INR,4420238,0.0516,PROMOTION
2556,1560,2018-02-07,2023-12-29,INR,799196,0.0106,PROMOTION
2557,1560,2023-12-30,,USD,889401,0.0082,MERIT
2558,1561,2024-08-08,2025-03-25,USD,4288834,0.1954,MERIT
2559,1561,2025-03-26,,USD,3569686,0.075,ADJUSTMENT
2560,1562,2024-10-14,,USD,3471208,0.1247,MERIT
2561,1563,2019-10-13,2024-03-05,USD,880469,0.1305,MERIT
2562,1563,2024-03-06,,USD,894795,0.016,HIRE
2563,1564,2022-03-17,2023-02-20,USD,680705,0.0203,ADJUSTMENT
2564,1564,2023-02-21,,USD,881444,0.0863,PROMOTION
2565,1565,2021-07-21,,INR,403578,0.0122,ADJUSTMENT
2566,1566,2021-01-13,2023-04-30,USD,753380,0.077,MERIT
2567,1566,2023-05-01,,USD,642374,0.0813,MERIT
2568,1567,2023-09-25,2023-10-14,INR,867479,0.031,HIRE
2569,1567,2023-10-15,2024-03-06,INR,742245,0.0236,PROMOTION
2570,1567,2024-03-07,,INR,728710,0.0981,HIRE
2571,1568,2023-10-07,2024-05-02,INR,631258,0.0264,MERIT
2572,1568,2024-05-03,,USD,823732,0.1771,ADJUSTMENT
2573,1569,2024-07-20,,USD,1431549,0.038,PROMOTION
2574,1570,2025-04-29,,INR,3230577,0.0481,ADJUSTMENT
2575,1571,2022-08-13,2024-02-27,INR,1666329,0.059,MERIT
2576,1571,2024-02-28,,INR,1407649,0.1592,PROMOTION
2577,1572,2021-05-14,,USD,2512696,0.0931,ADJUSTMENT
2578,1573,2023-08-03,,USD,1397782,0.0273,ADJUSTMENT
2579,1574,2023-11-03,,USD,620377,0.0057,MERIT
2580,1575,2024-05-26,,INR,1639925,0.0265,MERIT
2581,1576,2025-04-17,2025-05-31,USD,6602424,0.0113,MERIT
2582,1576,2025-06-01,,USD,6286357,0.0205,PROMOTION
2583,1577,2019-08-24,,INR,709187,0.1136,MERIT
2584,1578,2024-12-07,,INR,1387434,0.0019,PROMOTION
2585,1579,2024-10-08,,USD,502227,0.077,ADJUSTMENT
2586,1580,2021-05-19,2021-11-14,USD,1658506,0.1042,MERIT
2587,1580,2021-11-15,,INR,2124739,0.0868,HIRE
2588,1581,2015-10-07,2016-01-10,INR,1267368,0.1084,ADJUSTMENT
2589,1581,2016-01-11,2025-06-02,INR,933132,0.029,PROMOTION
2590,1581,2025-06-03,,INR,1166574,0.0528,ADJUSTMENT
2591,1582,2023-05-11,2023-06-16,INR,931044,0.0635,MERIT
2592,1582,2023-06-17,2025-08-20,INR,1387196,0.1342,MERIT
2593,1582,2025-08-21,,INR,1256337,0.0835,MERIT
2594,1583,2022-07-21,,INR,2497068,0.0616,PROMOTION
2595,1584,2019-08-17,2022-01-08,INR,3596006,0.0849,PROMOTION
2596,1584,2022-01-09,2025-03-20,USD,3438290,0.1797,MERIT
2597,1584,2025-03-21,,USD,3459006,0.0946,PROMOTION
2598,1585,2024-11-11,2025-05-16,USD,1279377,0.0126,PROMOTION
2599,1585,2025-05-17,,USD,1020652,0.0688,PROMOTION
2600,1586,2022-05-29,,USD,2334355,0.008,PROMOTION
2601,1587,2025-07-11,,USD,5374503,0.1,HIRE
