employee_id,project_id,assigned_date,allocation_pct
4625,956,2020-03-19,35
4627,435,2024-01-07,5
4628,557,2024-05-04,65
4628,499,2024-05-19,30
4629,360,2023-10-06,15
4630,139,2019-05-17,55
4631,690,2021-12-25,100
4633,903,2022-05-02,80
4633,778,2025-04-23,100
4633,610,2023-02-17,90
4635,866,2024-02-11,50
4635,10,2024-07-06,85
4636,90,2017-01-12,15
4637,502,2024-11-18,60
4639,977,2021-06-25,30
4640,868,2024-06-28,35
4642,450,2024-08-23,15
4642,315,2024-11-02,45
4644,874,2025-06-01,30
4644,177,2024-02-12,30
4645,430,2024-03-22,25
4645,68,2024-07-16,85
4647,429,2017-04-11,15
4649,461,2023-11-15,40
4652,719,2024-02-09,40
4653,757,2025-02-11,65
4655,790,2024-12-28,80
4656,929,2023-05-25,50
4656,740,2023-12-31,30
4656,284,2023-09-11,60
4660,538,2024-02-16,90
4663,187,2025-05-09,60
4663,151,2025-08-06,75
4664,924,2023-12-22,5
4665,582,2023-09-08,45
4666,989,2022-02-18,35
4666,453,2023-01-09,100
4670,830,2020-08-04,15
4671,274,2020-09-03,90
4672,31,2021-07-09,70
4673,813,2024-05-17,60
4674,630,2023-05-17,80
4677,68,2021-02-13,10
4678,371,2019-05-14,85
4678,42,2021-02-11,30
4678,926,2019-10-06,75
4679,541,2023-11-14,100
4680,713,2022-10-17,20
4680,29,2018-10-31,60
4681,153,2021-07-09,75
4681,302,2023-09-17,35
4682,940,2025-01-10,85
4684,316,2024-07-25,15
4684,436,2024-11-01,25
4684,219,2023-02-10,75
4685,538,2015-10-16,70
4685,508,2022-12-22,10
4686,4,2024-08-15,100
4686,235,2019-12-02,10
4687,439,2020-07-08,75
4689,426,2024-09-19,60
4690,301,2025-08-23,15
4690,811,2025-06-19,20
4691,24,2021-05-03,5
4691,978,2024-09-13,65
4693,539,2019-05-09,40
4693,244,2022-06-08,55
4694,537,2021-03-31,60
4697,238,2022-07-23,30
4698,500,2022-01-02,5
4698,575,2017-04-09,25
4699,230,2024-08-11,5
4701,243,2024-08-18,10
4702,503,2025-04-16,95
4703,532,2024-06-30,95
4704,858,2017-02-14,10
4707,873,2024-06-01,70
4707,255,2024-09-09,45
4709,909,2025-06-17,20
4710,492,2023-07-25,55
4711,744,2020-12-26,85
4712,643,2023-05-03,50
4713,129,2022-01-01,45
4713,932,2025-05-03,45
4714,865,2024-07-09,85
4714,816,2022-07-27,15
4716,282,2022-12-07,75
4718,970,2024-04-21,100
4718,321,2025-06-09,15
4718,12,2023-12-26,45
4719,139,2025-02-09,20
4719,232,2024-11-28,35
4720,803,2024-02-27,55
4723,929,2025-02-08,30
4726,806,2022-03-21,10
4727,518,2022-04-02,75
4727,660,2023-04-06,85
4731,9,2021-10-31,80
4731,622,2025-07-19,50
4732,78,2024-08-10,45
4734,528,2020-11-27,25
4735,481,2020-10-04,85
4735,992,2017-05-16,45
4736,111,2023-11-15,15
4737,644,2025-03-17,40
4738,515,2023-09-03,45
4739,885,2021-08-02,65
4739,806,2020-02-17,70
4739,830,2025-07-27,65
4742,934,2025-08-11,50
4745,895,2022-03-06,80
4746,954,2020-03-02,5
4747,256,2018-08-23,80
4747,457,2024-09-08,90
4749,357,2023-02-05,35
4750,281,2022-10-07,30
4750,366,2021-06-16,60
4751,552,2019-01-09,50
4752,878,2019-01-26,30
4754,957,2024-01-28,85
4754,390,2022-09-21,30
4754,629,2023-08-06,5
4755,403,2022-05-13,5
4757,201,2024-09-09,75
4757,708,2025-01-24,55
4759,407,2022-11-23,95
4761,246,2019-02-13,65
4762,341,2018-01-28,35
4763,691,2022-10-07,5
4764,471,2019-11-01,15
4765,136,2024-01-18,25
4765,521,2025-07-29,80
4765,47,2022-06-04,70
4766,820,2021-01-19,10
4766,996,2019-04-25,100
4766,254,2025-04-02,95
4767,440,2025-02-13,15
4768,724,2021-04-18,55
4768,263,2025-06-01,60
4770,125,2023-02-04,5
4771,826,2024-08-22,70
4772,2,2024-02-16,65
4772,847,2025-01-04,85
4773,517,2025-06-27,65
4774,35,2025-06-18,25
4774,57,2025-06-25,35
4774,852,2025-06-14,65
4776,16,2025-04-02,70
4776,581,2024-05-11,65
4777,696,2023-08-09,80
4781,359,2024-08-17,45
4781,972,2025-03-28,65
4782,745,2024-11-30,90
4784,569,2019-07-29,90
4784,496,2020-02-04,65
4784,361,2023-02-14,75
4785,610,2025-08-20,60
4785,673,2025-06-21,35
4788,334,2019-01-27,100
4788,958,2021-01-03,35
4789,719,2018-01-22,15
4789,990,2018-01-29,100
4790,655,2022-02-24,40
4790,611,2024-04-06,25
4791,910,2022-04-30,15
4792,826,2020-07-30,75
4792,435,2023-09-22,45
4793,459,2018-05-29,40
4796,369,2023-04-08,15
4796,114,2023-08-09,50
4796,739,2025-07-18,100
4797,3,2018-09-07,10
4799,816,2023-02-02,25
4803,558,2022-01-11,85
4804,561,2019-06-12,55
4805,594,2019-10-30,40
4806,848,2024-10-15,80
4806,312,2024-09-22,5
4807,605,2024-05-03,90
4808,127,2025-03-25,15
4810,728,2021-12-18,80
4811,165,2024-03-25,35
4813,414,2018-11-11,55
4813,255,2020-11-03,10
4815,394,2022-12-18,20
4818,469,2019-10-24,15
4819,29,2024-10-17,45
4821,422,2025-05-10,15
4821,463,2025-02-02,55
4821,460,2023-11-03,40
4822,721,2024-03-22,15
4823,360,2025-05-27,50
4823,776,2025-07-18,30
4823,29,2025-03-03,95
4826,431,2020-06-04,25
4828,621,2023-11-24,40
4831,647,2020-07-05,100
4832,560,2021-08-25,45
4834,771,2024-02-06,20
4835,964,2021-06-09,35
4835,783,2024-08-10,85
4836,243,2024-09-20,10
4836,190,2021-09-24,35
4840,267,2024-08-01,30
4841,662,2023-10-31,60
4843,593,2022-10-03,15
4843,443,2025-07-05,85
4843,602,2025-06-28,60
4844,719,2019-11-12,85
4844,62,2024-12-27,90
4845,200,2022-07-08,80
4848,734,2021-10-10,100
4850,983,2024-01-09,10
4852,826,2017-10-05,100
4852,267,2021-07-23,50
4854,875,2024-11-08,85
4856,238,2023-01-24,35
4857,433,2023-04-15,95
4858,743,2025-04-30,55
4858,825,2023-12-23,55
4861,420,2025-08-09,55
4862,8,2025-06-06,40
4864,323,2019-05-04,90
4865,282,2023-07-10,25
4865,281,2017-08-30,55
4865,192,2021-01-06,40
4866,343,2020-08-29,20
4866,232,2022-05-02,85
4866,56,2025-06-06,80
4868,457,2023-04-15,30
4868,729,2023-12-06,35
4869,711,2023-11-02,90
4869,177,2024-12-25,35
4870,914,2022-05-09,40
4874,702,2025-03-18,30
4874,858,2024-09-30,85
4876,822,2025-07-06,85
4877,46,2022-12-04,95
4877,509,2021-07-11,85
4878,631,2021-11-02,35
4878,129,2020-01-03,55
4880,568,2025-07-29,25
4880,891,2024-10-29,65
4880,405,2021-03-13,100
4882,909,2022-11-21,40
4884,323,2021-01-04,60
4884,815,2024-08-05,35
4884,130,2024-05-17,45
4885,483,2025-08-20,5
4885,822,2025-08-17,75
4885,87,2025-08-18,30
4886,166,2022-05-19,10
4886,266,2022-11-02,60
4887,17,2025-08-17,60
4888,892,2020-12-09,85
4888,535,2019-06-28,55
4890,483,2025-04-12,85
4891,966,2025-01-23,45
4891,111,2024-08-15,90
4891,944,2023-12-29,95
4892,897,2023-09-25,65
4893,872,2023-09-01,35
4894,465,2021-10-20,70
4894,440,2023-08-01,10
4895,418,2024-04-13,35
4895,269,2024-01-19,80
4896,159,2025-01-15,35
4896,784,2025-04-26,95
4897,164,2023-07-25,5
4897,853,2025-05-13,45
4897,918,2024-04-26,60
4898,307,2024-04-22,60
4898,708,2024-06-13,45
4899,270,2024-05-27,20
4899,629,2025-01-11,85
4900,500,2022-08-16,85
4901,46,2021-01-26,45
4901,258,2024-01-18,60
4902,209,2022-08-15,95
4902,888,2022-09-02,95
4904,218,2019-11-01,100
4904,32,2020-12-17,55
4905,991,2021-12-24,100
4907,639,2019-09-20,15
4907,282,2024-07-17,65
4908,200,2018-11-22,60
4909,778,2023-04-04,100
4909,252,2018-05-08,10
4911,563,2016-07-03,20
4912,758,2024-09-07,75
4913,358,2025-08-17,20
4913,47,2025-08-24,100
4914,276,2025-03-06,30
4914,942,2025-07-11,45
4916,86,2025-08-03,55
4917,45,2025-01-27,100
4917,212,2025-08-03,10
4919,829,2022-11-24,15
4919,909,2021-11-19,85
4919,894,2023-01-26,55
4920,224,2023-08-18,40
4920,722,2018-02-01,70
4922,506,2025-05-19,40
4922,226,2025-04-04,35
4923,300,2022-03-01,35
4923,284,2024-03-03,80
4924,352,2025-06-01,60
4924,735,2024-04-04,35
4925,406,2024-12-13,60
4926,316,2022-01-17,95
4927,609,2025-08-19,15
4927,448,2024-12-24,45
4928,892,2025-08-23,100
4928,313,2021-03-15,5
4931,911,2021-09-11,60
4931,172,2025-04-29,55
4932,433,2019-10-05,70
4935,503,2022-01-07,55
4936,654,2025-06-04,60
4938,683,2025-07-18,85
4939,155,2024-06-07,90
4939,295,2021-05-28,40
4941,88,2023-01-17,55
4941,863,2018-06-15,85
4943,797,2022-08-31,55
4944,99,2020-04-11,25
4944,251,2022-10-21,70
4946,45,2022-05-30,100
4946,543,2021-03-22,100
4946,238,2024-06-29,45
4947,266,2024-04-20,25
4947,39,2024-05-28,95
4949,565,2022-10-01,100
4949,707,2023-03-04,40
4949,940,2021-11-11,10
4950,50,2023-06-26,90
4950,332,2021-01-30,65
4950,21,2020-10-05,65
4952,132,2025-02-18,80
4953,741,2024-06-13,75
4954,415,2024-11-27,65
4955,70,2024-12-22,80
4956,708,2024-11-01,15
4956,860,2021-08-27,95
4957,819,2022-04-25,20
4957,935,2019-04-17,55
4957,825,2023-03-30,100
4958,395,2025-01-15,5
4958,287,2025-06-16,40
4959,374,2024-10-16,90
4959,382,2024-01-17,5
4960,790,2024-07-24,50
4960,574,2023-04-23,95
4961,121,2021-02-16,15
4961,187,2025-03-14,10
4963,551,2025-04-27,60
4963,684,2024-10-27,55
4967,117,2023-02-17,85
4968,99,2025-04-04,60
4969,751,2025-08-07,45
4969,503,2025-08-07,50
4970,812,2021-01-09,55
4976,995,2023-08-28,60
4976,148,2023-09-05,75
4977,935,2024-07-13,60
4977,925,2024-01-31,50
4977,120,2025-03-23,90
4981,129,2020-08-14,55
4982,831,2025-02-20,75
4983,294,2023-01-03,90
4984,856,2024-07-07,85
4984,759,2025-07-13,95
4985,860,2020-09-24,55
4986,303,2023-10-07,20
4988,228,2024-04-02,15
4990,488,2024-10-26,35
4992,476,2018-03-18,35
4994,94,2025-07-16,85
4995,407,2025-02-21,40
4996,941,2025-02-04,65
4997,596,2018-12-26,70
4997,227,2022-07-17,25
4998,31,2022-02-08,30
4998,510,2022-02-04,100
4999,118,2023-12-02,50
5000,711,2024-09-16,100
5000,903,2020-11-28,50
